res_id,month,inflow_mean,release_mean,storage_mean,storage_pre_mean,release_pre_mean,net_inflow_mean,storage_roll7_mean,release_roll7_mean,inflow_roll7_mean,storage_x_inflow_mean,release_pre2_mean,inflow2_mean,sto_diff_mean,inflow_std,release_std,storage_std,storage_pre_std,release_pre_std,net_inflow_std,storage_roll7_std,release_roll7_std,inflow_roll7_std,storage_x_inflow_std,release_pre2_std,inflow2_std,sto_diff_std
1242,11.0,254707.04792654963,53571.12788874058,102817097.56491695,102612560.70820625,55729.3082701535,,102054838.07692765,63440.10509875064,236073.27178265256,29969145885221.17,10369421043.945555,279598473581.7216,762259.4879893147,463653.7667011335,81397.79962395904,63149038.45858379,63106021.85386429,85277.14038571838,,63018524.74602827,82298.24585858326,391805.1815271344,64880970349494.03,42341306478.30814,918549639553.9038,1689643.9922776858
1242,12.0,207315.642160687,34562.93116522823,110976127.35287556,110751860.24754092,35277.02548065867,,110092564.15327848,37654.657821049834,220734.57456842845,28996021092436.23,2712298442.5567565,167380247857.8674,883563.199597096,352900.18661099754,36932.333885172084,65010542.40065386,64912424.342919156,38333.523550515485,,64632543.993464306,41730.98818898095,300461.79427156795,68718605821781.21,7339456631.567205,622036528578.9696,1967900.6732956625
1202,1.0,112614.69247311828,58948.02580645162,47626483.87096774,47572817.204301074,49751.53548387097,112614.69247311828,47359276.49769585,31224.641474654396,108424.82580645148,5387932534744.086,30766194987.932907,19248644815.36,213540.70660522164,81473.62566530914,185957.77262026854,7015942.219738933,7007768.009651294,169110.88183170435,81473.62566530914,6936789.936380938,73089.79826846087,32700.10691516975,4141140434254.111,135114874232.56622,22271275066.00176,339332.5602503818
1202,2.0,109015.44,73945.44,48321090.0,48286020.0,73691.424,109015.44,48196790.0,86033.66400000002,114776.89828571415,5280057611712.0,14831439784.2432,23982036492.8256,89229.99999999903,110543.51642986026,92141.74813583295,6654925.907191003,6662358.263855196,97447.28599905304,110543.51642986026,6686452.573302968,108777.66349597985,44350.839626390596,5617711137941.257,65653098988.29112,30412174380.02982,330404.2350242414
1202,3.0,130472.91612903225,258690.65806451614,47514588.70967742,47642806.451612905,245908.335483871,130472.91612903225,47898610.59907834,193179.7493087558,127797.65529953904,6334618037806.451,130748511320.3613,43031410660.10839,-255804.1474654388,161924.9141783512,271498.84623258334,5194571.378379036,5194900.267714746,266174.6878962395,161924.9141783512,5293591.386493739,181867.83188517595,60356.65758407339,8131489235878.523,265325875882.89752,84418477996.63373,656137.8585987536
1202,4.0,155117.41333333336,518284.08,38501725.0,38864891.666666664,524196.0,155117.41333333336,40062048.80952381,529359.5314285714,131909.32952380937,5923600751346.667,303251321263.10394,96349955630.25067,-1197157.1428571434,269992.6118709559,165845.08505665662,6746816.553961961,6736986.007641462,169437.65075353824,269992.6118709559,6660308.4000704745,147707.95379930615,106803.48440312516,10610629269973.49,166460750771.13852,316531447349.64075,605567.0157215691
1202,5.0,314669.2,445741.7806451613,29923274.19354839,30054346.774193548,448064.8258064516,314669.2,30547417.050691247,474721.2165898618,290368.3115207372,9039211411045.162,254971859565.83228,425831880464.3303,-493070.27649769664,573996.6977074606,236938.76470068068,5543101.442243631,5599778.198343211,233774.46671948404,573996.6977074606,5738244.261425432,172709.57558709686,467787.9325952781,16566289652822.719,188393565471.5856,1163450767992.6523,1572811.352911935
1202,6.0,449383.30666666664,571616.64,27519166.666666668,27641400.0,562161.6,449383.30666666664,27881686.904761907,520391.1085714286,460201.9866666665,11980689544493.334,360890771715.072,643162989289.8987,-240286.90476190593,667027.2439568997,208375.93907378818,8407031.253242562,8329115.725155054,212701.96263335072,667027.2439568997,7818042.109840886,194397.47981480137,607804.5102585811,17836764269969.043,200323520833.6356,1260692771370.273,2022857.630806148
1202,7.0,551590.593548387,441179.30322580645,27972491.93548387,27862080.64516129,446566.7612903226,551590.593548387,27501184.331797235,464642.37788018433,580826.1603686634,14228656537187.098,248493780522.11615,766577235745.5483,360896.3133640545,682703.2980157603,219142.9104245999,7051263.691732211,7138726.3041439,222420.47306016315,682703.2980157603,7284842.7765465565,173236.75113699023,650636.1751120962,17873984426852.668,193200098033.44162,1294322927557.07,2059703.6762344516
1202,8.0,154155.53548387098,396639.4064516129,25302661.29032258,25545145.16129032,398868.3870967742,154155.53548387098,26286029.95391705,415819.01198156684,162275.13732718877,4372460098890.3228,195343856859.99484,78134658607.89676,-740884.7926267287,234121.2675915972,190554.16130272427,6187047.867540492,6140024.303722388,191161.09629716704,234121.2675915972,6002442.781626321,150139.31162959454,184201.44969902688,6953819717022.908,138181019658.35858,236744793897.5537,795370.9488664939
1202,9.0,338103.61333333334,330695.28,20155850.0,20148441.666666668,335357.28,338103.61333333334,20241510.714285716,341207.6914285714,305663.37142857135,7028506151706.667,147914460619.776,346281665903.552,-93069.04761904814,483649.5841236928,189373.61393924538,6382948.689854159,6350781.113601004,189071.02939214674,483649.5841236928,6264103.555801013,164165.29453238493,400468.2080784964,9689928985004.275,124080757936.15677,858576733503.7576,1574141.9206921288
1202,10.0,465278.2322580645,195721.78064516129,28300314.51612903,28030758.06451613,203841.9870967742,465278.2322580645,27214577.188940093,212446.25253456223,482030.923502304,15305728498567.742,78957246800.02065,628523223712.5988,816180.8755760362,644507.0240437114,193846.04749702814,14805932.868947761,14646126.656510664,194190.1192290341,644507.0240437114,14036769.18113399,168504.1231872978,538624.5771155551,23424983543733.094,109113875653.25208,1621743525490.2856,1995373.4187303132
1202,11.0,151637.8,12412.8,32607341.666666668,32468116.666666668,13169.52,151637.8,32043205.952380955,29726.331428571448,164630.62285714273,4997781060853.333,674555620.608,32507127387.711983,424910.71428571345,97944.10169931635,20068.640126066835,16088564.354320843,16065072.84135492,22479.556282686885,97944.10169931635,15985091.057917846,58154.20289644321,56928.39880446193,4683611199946.513,1752528114.4686239,39317003466.24208,209841.68605436676
1202,12.0,117087.04516129031,14248.335483870967,35975629.03225806,35872790.32258064,14236.490322580645,117087.04516129031,35563186.635944694,14328.265437788043,117041.27557603674,3846953963561.2905,658807522.9316128,20404727592.13419,309603.68663594424,82157.07637895901,21463.27729411177,16324110.494058764,16327027.26628617,21443.83918804728,82157.07637895901,16327816.970458698,20626.41856816687,32353.71679402583,3947940350333.0757,1086350350.2975857,20698178753.772938,105154.76570998291
367,1.0,111026.80650054172,36908.713326110505,38447244.85373781,38373126.76056338,36137.94669555796,111026.80650054172,38147663.36480421,33945.66537687664,109822.14765516174,5053253851011.051,5410919261.87961,33985898863.1506,225463.39575916983,147249.57849609817,65375.53984706324,22449050.785788942,22438699.26683814,64104.76045922954,147249.57849609817,22395742.051075716,55489.18841637666,122256.18882270172,8801575687587.113,21458769227.407257,282576296375.71313,400602.79378950124
367,2.0,165706.62830188678,46556.8641509434,40930007.0754717,40810857.31132075,45532.188679245286,165706.62830188678,40482592.65498652,43743.12938005391,152525.904851752,8058100910409.433,8871088387.38113,71641873419.02196,328264.6563342312,210322.0175943353,85044.46863801162,22619463.270427447,22590524.114980895,82498.08511159699,210322.0175943353,22514249.80101236,75678.88399871797,150094.31326606715,13952739506541.467,30923420754.5229,522692379063.28235,489559.64517512417
367,3.0,415510.8782795699,131257.11483870968,46706108.60215054,46421854.838709675,128565.42967741935,415510.8782795699,45621614.74654378,119610.8460829493,386673.244608295,21762992181102.797,61459010462.55484,302693615241.0619,800240.0921658981,360810.62678323896,214283.38098690685,23345070.246541664,23355884.675209418,212080.8914605918,360810.62678323896,23348400.180083454,199943.38815992136,329380.0410921607,26061315930054.953,160292760006.29752,591651823292.2688,909437.4846223032
367,4.0,701368.5102222223,254616.288,58671483.333333336,58224731.11111111,245659.48799999998,701368.5102222223,56881264.76190476,222893.19771428572,678476.8533333334,43500770765768.89,135833895970.0992,676710828249.9954,1343466.3492063484,430114.63020132924,277221.29815272987,21558354.660069317,21612903.8501376,274898.6682213792,430114.63020132924,21788906.526746694,262917.8145868024,392574.99283055664,35311578443814.6,249637301838.01178,820063907814.6261,1189306.1822694237
367,5.0,864135.9156989248,612607.9587096774,68905233.33333333,68653705.37634408,605907.4993548386,864135.9156989248,67885063.90168971,580368.9467281105,846194.687311828,64267492143724.734,450804577407.86786,1054381235559.1901,768641.4746543776,554960.8253567168,289189.1439637007,22392774.925683055,22292745.86316765,289431.7807616292,554960.8253567168,21994159.997640215,279072.85919121874,478813.52977874625,51324886616002.805,370764937750.09875,1585324676728.1082,1582322.3232706168
367,6.0,511898.208,564578.208,73364646.66666667,73417326.66666667,567802.272,511898.208,73420841.58730158,577862.4548571429,578999.3437460318,43528184247297.78,423617782705.4592,448479443631.58185,-3514.9206349210885,432026.6819230126,318105.68239983206,25066173.36062875,25014492.98033757,318325.23080081295,432026.6819230126,24818029.98725766,306068.12155083276,455361.8068228958,43333974624407.6,465065914478.6981,741622858492.6653,1043909.1534275385
367,7.0,98094.80258064516,537243.1896774194,65128337.6344086,65567486.02150538,531631.8348387097,98094.80258064516,66797487.09677419,523388.0670967742,119157.91557603687,8248403734592.688,332936940904.1837,35968131954.74305,-1230001.0752688178,162400.43317187324,223475.88578218588,25028351.80569781,25060626.089895792,224407.40230854126,162400.43317187324,25160983.04469833,223669.21075039724,182693.54751909175,15704041912072.076,309970358409.67114,150301015315.31274,592609.6832678162
367,8.0,18581.763440860213,589689.2903225806,47753019.35483871,48324126.88172043,599780.5316129032,18581.763440860213,50089342.242703535,617498.8755760369,23214.621443932414,1159479080142.7957,394093269898.5042,6054173877.9636965,-1765215.3609831035,75597.86469619724,186324.78668640135,23982776.267476972,24050934.53089719,185455.0245364492,75597.86469619724,24225773.2391931,166761.91677526993,49803.581919861615,5474271868081.249,232982431073.3297,31443505071.137035,493938.8230942354
367,9.0,10954.16299659478,204168.69194097616,35896845.629965946,36090060.15891033,215441.97956867196,10954.16299659478,36762373.11496676,251861.0155991568,11205.767472028538,523033616103.51874,73307635545.83537,3460302404.4661984,-672312.9560564299,57828.23292191313,159757.66152257877,21706786.150853127,21763546.120066024,164082.1395469513,57828.23292191313,21953845.298920482,170225.6732451494,46944.34043073484,3583506304747.9355,97824869615.55986,13236578476.745207,517264.1831374539
367,10.0,24385.86340378198,28160.056952169078,33559469.41045606,33563243.60400445,29024.729699666295,24385.86340378198,33593511.20292389,34009.81611314158,21006.840870808835,1056053823499.8888,995863271.1232927,1788588121.9474082,-30267.598919434986,34572.34903546808,10061.678277466797,21221064.909652296,21211553.880313136,12393.514134163715,34572.34903546808,21191629.838860676,24274.883150086116,24427.85777629577,1883541696608.3384,1420993008.7843013,6066629277.787777,94386.00220144275
367,11.0,65187.81057471265,24144.132413793104,34128329.88505747,34087286.20689655,24185.44551724138,65187.81057471265,33976477.668308705,24273.46285714286,60749.60472906404,2617044612334.7124,679799087.8808277,6816110505.207172,110808.53858784832,50691.35465091675,9733.408970788145,21562339.451768268,21549329.71186726,9745.382331124321,50691.35465091675,21512779.04067144,9480.517132709465,38545.06852693522,3086263406773.3677,487618557.3574517,14141066218.625904,116604.1384351683
367,12.0,87164.4066740823,23370.190878754172,35820180.20022247,35756385.98442714,23477.92658509455,87164.4066740823,35569858.414110914,23701.05908151915,85783.27385984425,3603263804816.0176,638200355.5381535,14435835295.930235,186527.5703162237,82739.44904826517,9309.547540942362,22048231.153309405,22031503.24294107,9331.890839555232,82739.44904826517,21980079.751232687,9354.927086708274,62559.38980004274,4971524626481.54,487557434.8768399,58381808626.24406,191559.7705781791
399,1.0,5276.262621885162,162.50314192849407,33712652.22101842,33707538.461538464,162.50314192849407,5276.262621885162,33692896.14610741,162.50314192849407,5068.554836712438,-20315268721.993362,393127.6009534129,4025173192.606365,14642.315431047677,63258.75234994102,605.9026936804347,6270603.245479316,6301826.413575511,605.9026936804347,63258.75234994102,6397584.889919656,605.9026936804347,55325.93592788649,1394411109919.7217,1465799.7965517081,20936286822.727894,167675.63895111726
399,2.0,5987.866037735854,283.85660377358494,33715600.23584906,33709896.2264151,283.85660377358494,5987.866037735854,33692138.98247978,283.85660377358494,6143.863342317921,100803380881.13222,1380436.6007547171,2962149966.789434,17757.243935309893,54127.1680521939,1140.7877520218003,5759521.486941076,5776906.734181241,1140.7877520218003,54127.1680521939,5831067.1415704265,1052.8383481973078,50774.99343660808,1366589968791.2231,8963754.26998425,14121363401.438883,153086.03347866898
399,3.0,67020.3905376344,1682.756129032258,34585012.90322581,34519675.2688172,1485.429677419355,67020.3905376344,34351129.339477725,762.6160368663594,56094.34445468494,2094961294523.8708,392242077.00232255,46884719884.943146,168545.92933947744,206006.35927544543,20641.721041550034,4777676.3102537505,4820058.59653014,19759.94484338527,206006.35927544543,4937682.404550797,7844.595422867288,157170.16828717015,6728194414519.29,7667400026.89774,203259082793.21875,484982.02630085865
399,4.0,305251.8986666667,236975.23200000002,37638370.0,37570093.333333336,218050.65600000002,305251.8986666667,37312313.49206349,168465.2434285714,272382.29130158713,11547838068208.0,101737123899.49438,201349448394.11768,257779.84126984054,329076.0552570805,240780.51114089292,4350298.07422237,4363513.138014891,232919.11590906294,329076.0552570805,4370534.5091519905,199121.33356972647,248823.7204710417,12482276065758.059,142497940080.13394,370283611465.5958,809112.3636403849
399,5.0,949935.8589247311,1097462.7406451611,34735002.15053763,34882529.03225806,1069447.3083870967,949935.8589247311,35363508.294930875,980325.3765898617,848864.277235023,32219885624302.797,1361460662316.6597,1409419461013.4546,-480979.2626728118,712451.4843425449,466867.9143131428,6446969.8039766075,6365900.064189731,466880.6071259165,712451.4843425449,6044474.304611355,447839.9507150949,563418.3511487554,23667140279036.42,1111593512386.0217,1819798842096.2834,1479389.139087529
399,6.0,1552386.2506666665,1435099.5839999998,34914016.666666664,34796730.0,1433869.3439999998,1552386.2506666665,34448524.76190476,1434717.366857143,1549568.8579047616,53232035875783.11,2169090830613.197,2762121208488.5845,348205.2380952372,593809.6715584722,332175.27947278915,7115970.418537257,7177928.917245873,336504.609192791,593809.6715584722,7243126.450661786,331519.60445712385,484875.6708365367,21488794709027.875,1001876531356.7655,1942871755531.728,1391790.0397765576
399,7.0,1655978.5445161292,1822949.5122580647,34692932.258064516,34859903.22580645,1815429.4606451613,1655978.5445161292,35315097.235023044,1777389.743778802,1640371.6696774194,58564837554744.086,3423269317593.4517,3091127910569.4146,-455194.00921659067,590964.0394610359,353371.0314542153,6615749.231916535,6527357.70545418,357242.8017791987,590964.0394610359,6220105.671693881,360246.52665106807,463683.2791653886,25230977091777.254,1279218799664.987,2115017499798.7231,1285676.6471481274
399,8.0,1283343.9707526881,1452639.6696774194,28968600.0,29137895.69892473,1463673.3212903226,1283343.9707526881,29616549.46236559,1505821.4842396313,1332845.1895545314,38029837398382.8,2204434088872.63,1869112836610.4473,-478653.76344086113,471572.0600780235,241211.72711493997,7691376.265960823,7689070.994939043,249321.75509470393,471572.0600780235,7612288.383287188,272003.609735639,412906.98309673584,19167735989189.215,784391326929.7361,1561763513905.6665,1099507.4073856368
399,9.0,951924.1716231556,1092209.0751418844,23210244.040862657,23350528.944381386,1116111.6694665153,951924.1716231556,23816065.834279228,1175998.4277606616,999066.9872547429,24591664830688.76,1448405520011.9426,1181775239463.3298,-465536.8898978442,525289.2636450784,462594.9019279426,8858280.976817112,8818422.039034892,450478.1931443804,525289.2636450784,8689934.456882257,400636.23419233604,433167.9857629433,15961586229855.912,736450466409.226,979442808308.8733,965254.1687960122
399,10.0,436081.8651835373,100050.71946607341,27602170.189099,27266139.043381535,121011.99377085651,436081.8651835373,26323908.946448434,195759.05978070875,482451.3299221355,11016887206481.87,111764997666.84334,510049730493.74756,942230.0969330998,565896.2393964991,283710.8499668309,9827019.829045162,9878419.964955464,311816.0478511607,565896.2393964991,9870994.347958604,359796.23859593,461462.513278114,14504788681258.344,303511403449.3108,1336655514057.6643,1485294.2980298088
399,11.0,47707.61563218389,206.46620689655174,33696026.43678161,33648525.287356324,206.46620689655174,47707.61563218389,33449209.85221675,206.46620689655174,69755.39888341527,1378008426550.8042,598767.0157241381,50773049102.64791,199315.4351395727,220347.09069066626,746.1760493658829,7158454.972645118,7186797.114033352,746.1760493658832,220347.09069066626,7303667.704424538,702.1287388476062,256617.9791897685,6776619214285.106,2596999.658914805,206975432841.25912,751660.5355661826
399,12.0,1386.5005561735302,205.18798665183542,34048281.42380422,34047100.1112347,205.18798665183542,1386.5005561735302,34047140.791355476,205.18798665183542,140.35404417591852,-119506174464.07104,592472.0366629589,2617380544.1167507,-40.68012076922,51170.01756156965,742.2821639392191,6734879.782575631,6759432.8590283925,742.2821639392191,51170.01756156965,6822864.066355857,699.4633946943236,38588.98239453034,1115198820052.0044,2568816.417332617,13860659699.45758,119608.04291645152
1916,1.0,46271432.368663594,46631427.76036866,459343764.9769585,459703760.3686636,46635936.884792626,46271432.368663594,459768705.0691244,46845289.03331139,46754653.89440421,2.1298107236470276e+16,2407757961549624.5,2356561251539460.5,-64944.700460831955,14714399.62812447,15137107.16344949,10870536.215652129,10899364.513317404,15294618.315905802,14714399.62812447,9255620.60687017,14926512.610838776,13730409.267376192,6925081045966151.0,1626536209563364.2,1565461704261521.5,8164263.046216706
1916,2.0,56751488.96161616,56190827.345454544,460644904.040404,460084242.42424244,55176366.10909091,56751488.96161616,459707508.6580087,53295189.19480519,54087929.21558442,2.6221627304010132e+16,3524431500361447.5,3726064706213588.0,376733.7662337639,22536600.232402906,22771927.11924568,11033920.777849637,10937168.089087436,21964441.085685264,22536600.232402906,8280388.725552834,18104675.80210696,18609414.445561994,1.0771991745101906e+16,3105910676769705.0,3185208206110360.0,8325969.242728605
1916,3.0,74383991.38064516,74800825.48202765,462280617.51152074,462697451.61290324,73203225.37880185,74383991.38064516,463433696.5108624,70395868.74312048,71023870.1724819,3.447438636791119e+16,7272325520479863.0,8132906083410533.0,-736244.8979591829,51107383.15527674,50447033.66045654,11613475.014534194,11568600.840073701,43846010.485803895,51107383.15527674,7977024.629052238,29693954.803602446,31675230.38703634,2.320319427856821e+16,1.2071646009484832e+16,1.6291031328191994e+16,9240003.426403256
1916,4.0,80219733.94285715,80767962.51428571,449770119.04761904,450318347.61904764,83295503.17714286,80219733.94285715,451733668.02721083,87551673.26693878,85660962.47183675,3.646215219185799e+16,1.4529160642402828e+16,1.3436838159672584e+16,-1415320.408163266,83875700.17306444,83871847.86886324,18645525.20582542,18051251.80719645,87334646.39955221,83875700.17306444,14263450.547450835,86467949.39106648,86367419.19080119,3.804935511940541e+16,3.091560456470488e+16,2.934369902569506e+16,8873106.783493126
1916,5.0,43844440.47272728,43881817.74545454,443211886.3636364,443249263.6363636,44302850.443636365,43844440.47272728,443348072.07792205,45169602.50805195,44914593.0774026,1.990281502290969e+16,3117372914596202.5,3090435069271403.0,-98808.44155844153,34255421.45933252,34050922.60261326,22653370.98103463,22743157.01095949,34057343.435754135,34255421.45933252,22131168.372006726,31503851.53711279,31683432.945433054,1.6243976022998546e+16,6024790442491052.0,6079656142903712.0,8286902.135985991
1916,6.0,34130272.693333335,33856164.36,441089058.3333333,440814950.0,33950256.12,34130272.693333335,440156571.42857146,34826798.982857145,34743327.17619047,1.5552788226373494e+16,2063205108294026.2,2083155815980221.5,658378.5714285687,30366469.647526555,30263121.27738217,21630111.121256873,21760322.044268858,30238968.197852317,30366469.647526555,20841361.060810003,29470560.743087165,29367987.23101193,1.469990709803369e+16,4004923644029903.0,4082294581138902.5,7030433.755241052
1916,7.0,41626386.896774195,41510326.41290323,445561717.7419355,445445657.2580645,41460506.70967742,41626386.896774195,445407734.4470046,41609443.23870968,41591400.88110599,1.8935036645276856e+16,4609704946163063.0,4611333795845158.0,37922.811059911124,53760876.7649255,53946372.032782726,16126257.955920845,16231893.453460103,53874248.906564765,53760876.7649255,16100028.752088178,51909433.19517796,51660169.00117787,2.463378994934484e+16,1.2885901396466774e+16,1.2806357900755812e+16,6161649.368719276
1916,8.0,32655803.367741935,32672384.012903225,445213495.9677419,445230076.61290324,32597704.799999997,32655803.367741935,445059572.58064514,31949997.494930875,32218301.57050691,1.4915931369201676e+16,1855491636181430.0,1863008786324036.2,170504.0322580671,28281308.72981684,28069108.817444738,17585298.079892993,17570552.183888197,28215090.35273887,28281308.72981684,16318706.809494162,26677166.78715054,26825428.924735393,1.347830474859672e+16,3023617455700073.5,2988247148073537.0,7028120.763997827
1916,9.0,30039014.98642534,30076223.13122172,443699511.3122172,443736719.45701355,30170100.44524887,30039014.98642534,443720776.98771816,30935274.650808014,30681355.892954107,1.3495294645466036e+16,1457757409324992.0,1465255430317813.2,15942.46929541183,23779648.955743942,23535747.256337166,13708104.439150043,13931431.670964615,23452317.302361082,23779648.955743942,13331891.77155942,22977575.568324357,22459691.267071906,1.10476889731861e+16,3142758267449099.0,3151920999255523.0,7854586.376348608
1916,10.0,22991927.786175117,22972969.260829493,446326695.85253453,446307737.32718897,23202631.21105991,22991927.786175117,446150726.7939434,23558326.58749177,23471269.14022383,1.0348455077968214e+16,689926698847031.2,663064398278694.0,157010.5332455552,11621447.510764588,11493302.931427542,12282940.758826546,12346809.882258909,12339622.835030818,11621447.510764588,11290054.978759281,12922506.927343164,12474132.220139356,5445380170548004.0,1003650793829690.1,853629745411459.6,6247040.056262822
1916,11.0,31830392.48,31693349.622857142,448184166.6666667,448047123.8095238,30942136.18285714,31830392.48,447638763.2653061,28895953.195102043,29711785.8307483,1.445927947198038e+16,1245934595433078.5,1340143555328415.8,408360.5442176859,18125510.14672147,18042853.1394243,17118892.566522654,16753138.784791736,17026428.768840905,18125510.14672147,14075010.66283795,13178025.656021096,14140411.716914836,8756597552149920.0,1686430776539252.0,1824913755668796.0,7882862.079984124
1916,12.0,43957695.69032258,43559797.07281106,454322631.3364055,453924732.718894,43620002.74285714,43957695.69032258,453399623.43647134,43225007.93680053,43526101.9839368,2.011315557014251e+16,2810340494976835.0,2821333280050403.5,525109.282422645,29885954.25340318,29832126.016097706,14094596.782315256,14380091.589509193,30196653.35000531,29885954.25340318,13980327.448777488,26905952.50406937,26578500.39415958,1.3732486234602978e+16,5197336422125160.0,5317855948526244.0,7887602.829334833
536,1.0,36505.655156105124,83900.32943562836,83368221.01763813,83415615.69191766,83927.03576921448,36505.655156105124,83559714.39665687,84015.3663642403,35909.08059583702,3252677295840.19,9266548694.892607,12515834912.401335,-144098.70473920542,105807.85088016654,47195.23636642349,11526721.650234923,11516777.099919364,47172.155021258935,105807.85088016654,11490523.887866061,46974.26861535931,91288.79548324957,9231033085367.773,11057124001.542519,17981541947.954815,201935.97299348106
536,2.0,33679.352986474005,84717.18576949288,82039570.46334906,82090608.29613207,84705.16879283015,33679.352986474005,82240795.56554583,84677.11106904091,34755.12619833111,3075077001018.2803,9510092025.31813,11689493858.604862,-150187.2694137475,102799.109434712,48441.10526071932,11877220.273692628,11857552.338343514,48351.66329094343,102799.109434712,11802584.379953654,48021.759242205604,85568.57668135909,8733026538540.11,11332093471.913015,18021639822.55387,198976.25137093745
536,3.0,-22236.7431268495,110488.84083013976,79568798.25686023,79701523.84081721,108847.1909625376,-22236.7431268495,80064972.97883871,104142.94229467689,-14125.29731437282,-1163946193794.5112,17156713765.70518,43620838255.15378,-363449.13802150625,207780.62436811798,74842.01106051661,12646479.569454467,12603725.022030143,72902.10926515095,207780.62436811798,12486202.49559924,65963.06607733002,181962.7639148264,16599958440439.303,25754377267.620083,109910368747.95837,641412.6276836197
536,4.0,76730.60252687774,161597.6615935444,75286637.80742222,75371504.86648889,159700.09412395552,76730.60252687774,75685548.28206985,154281.96724203357,49883.11655660285,7732561523234.935,44767869546.86268,103550788140.49083,-314043.4155809529,312684.88635058416,140550.63685116783,15606059.714325735,15475574.864538386,138871.0821539763,312684.88635058416,15079022.918888139,131947.77822076864,284453.84150515095,23186730707132.23,113482274416.37155,155270354016.98874,971521.9346467686
536,5.0,788809.9302628743,258492.6296177131,80235833.6955699,79705516.39492473,254745.31171108942,788809.9302628743,78369190.30580644,243457.82813796296,682143.2132493602,66988125613207.45,128546146952.75505,1137493360025.2637,1336326.0891182793,718210.9067200327,258365.82350112297,19789381.815691743,19640256.71329972,252427.19483687758,718210.9067200327,19137171.392246787,230878.41689890617,630417.0498832607,65284440680703.9,327107162129.7955,1926183541960.3289,1792579.072868071
536,6.0,1284976.7653284387,391110.72039510554,106986907.71782221,106093041.67288889,386694.0851348722,1284976.7653284387,103243246.5482476,373147.45296900265,1331660.4599542741,132826209138169.66,308353744717.6601,2431462052884.1987,2849795.124641268,883835.2370533852,399537.31150026526,18687575.085620258,18975486.90509133,398745.6504941684,883835.2370533852,19675970.034592357,393027.23942966136,801258.4250822455,88743974592199.16,639872625184.6956,2983420464502.593,2534292.907110063
536,7.0,260949.06511340718,401479.56975856854,116914275.3304086,117054805.83505377,404246.50411602546,260949.06511340718,117303116.83149616,411051.4356835058,335127.3761217656,31704719327135.465,274397133792.63977,307891082933.0035,-248310.99644239826,489953.86699307256,330278.7631195603,13568977.724523382,13523004.268052444,333318.7086441691,489953.86699307256,13412738.242475629,339789.18513469567,522847.5286053717,57448146654853.25,436820084756.1943,699816240145.2859,1385278.443117991
536,8.0,-17034.099399655843,317200.6255895914,108447646.08047311,108781880.80546236,319533.0628614193,-17034.099399655843,109761672.10523503,327199.1032309265,-1014.0735534150211,-1762916000026.7048,164954756978.6716,79330524478.13405,-979791.299772659,281292.4546792834,248607.0988480763,15176701.868019208,15154341.568876117,250840.6580775024,281292.4546792834,15058695.05999511,257975.17318704995,257479.8241184548,30983672544559.953,258385709695.85608,93233773849.22108,559065.1755835405
536,9.0,-126626.7844755165,264989.2928457094,97312468.73938705,97704084.8167083,265899.3900796708,-126626.7844755165,98869357.44171882,267934.67740423005,-120538.94637591644,-13453607548683.967,101581670365.57039,103873384403.04185,-1165272.625010541,296544.86835798,174199.73207893744,14352637.138856022,14430716.70123477,175824.55659965926,296544.86835798,14634796.738020113,179063.3861138917,271614.13326611655,30308062991028.727,131708835820.75134,152897575611.52734,717120.4385283068
536,10.0,-30568.899706173543,150086.27043843156,87413871.79617351,87594526.96631813,155124.1775441546,-30568.899706173543,88240691.60571428,171690.451348783,-53836.15089067169,-3140579281138.605,35190981811.771866,71732166911.73096,-646164.6393961554,266226.4986856089,101413.49879339058,11735410.794889241,11797788.962399067,105545.54820791997,266226.4986856089,12007569.447593052,114602.13557902761,260819.47638548538,24373777168292.344,51347588521.42975,127487452321.6004,907968.5819881011
536,11.0,59079.749559784585,85686.7933758765,85566635.82202299,85593242.86583908,85824.83581898421,59079.749559784585,85662764.9234023,86068.20505649393,63231.364641034845,5241946748458.434,9426087822.411747,15381323613.908043,-69522.05756321826,109108.15846178506,45314.168067280865,11079963.94675302,11077901.311157625,45415.37331380515,109108.15846178506,11077967.722209543,45516.02819830555,94025.41768052868,9675406405454.145,10842136358.656221,20905079043.265476,226219.74822484778
536,12.0,46017.7680830366,82817.41747124579,84547168.72912124,84583968.37850945,82859.89974864434,46017.7680830366,84692173.07652949,83052.00376830182,47090.562944502104,4152577662215.556,9021134727.75981,14196961232.111626,-108204.69802002299,109967.16609199806,46484.19882854329,11350580.869965767,11340570.454433763,46451.82378177633,109967.16609199806,11305719.934945397,46282.54727593478,90202.88472035657,9794501009259.912,10927878167.480127,23305405577.008556,211605.88808459401
449,1.0,258178.55834947003,105655.52959370965,50711970.93013825,50559447.90138249,103615.18162093892,258178.55834947003,50091715.25942068,99429.70284470636,256982.7700028974,14451134861774.707,55389723191.32336,96774604660.95212,467732.6419618163,173646.69691883348,218695.53646237502,16841691.444760144,16867145.402154967,211435.8553427454,173646.69691883348,16930998.076104052,195884.1562950285,148524.68009421817,13045122182847.273,159521878958.4376,160007655143.9041,452697.11486819084
